playerID,Age,MarketValue,Wage,rating
157970,27,0.5,0.008,65
157980,28,0,0,64
157982,34,0,0,64
157983,34,0.29,0.002,66
158023,28,101,0.55,94
158030,31,0.26,0.004,63
158036,29,2.6,0.045,73
158085,29,0,0,61
158087,31,0.325,750,65
158088,31,1,0.025,71
158089,31,0.425,0.003,65
158121,27,14,0.08,81
158127,32,2.5,0.03,74
158128,32,0.65,0.001,68
158132,36,0.06,0.001,65
158133,30,0,0,80
158138,28,7,0.07,77
158142,31,0,0,67
158144,31,3.5,0.04,75
158151,27,0.475,0.008,65
158196,33,0.29,0.005,64
158204,29,0,0,64
158216,32,0,0,64
158217,31,0,0,73
158219,32,0.19,0.004,63
158227,27,0,0,58
158228,28,0.55,0.01,67
158232,29,8,0.05,78
158242,32,0.95,0.02,71
158258,28,0,0,60
158260,31,0.45,0.008,67
158268,36,0.04,0.001,62
158271,30,1.9,0.02,72
158282,28,0.4,0.004,65
158285,30,0,0,67
158293,30,8.5,0.035,67
158333,29,0.575,0.005,66
158346,24,0,0,60
158351,31,2.4,0.015,73
158372,29,8,0.06,78
158375,28,2.3,0.04,73
158385,30,0.625,0.008,68
158394,28,1.3,0.03,71
158396,28,0,0,59
158400,31,0,0,85
158420,30,0.95,0.02,70
158428,32,0,0,62
158435,30,0,0,63
158438,28,4.1,0.07,76
158439,22,0,0,56
158440,30,0,0,62
158443,26,0,0,63
158444,31,0.85,0.025,70
158455,39,0,0,67
158483,29,0,0,65
158485,33,0.6,0.015,70
158505,32,0.425,0.008,67
158521,27,0,0,63
158522,30,0,0,61
158524,28,0,0,55
158525,32,0.525,0.003,66
158624,32,0,0,66
158625,31,9.5,0.08,80
158626,29,7.5,0.06,79
158627,30,0.5,0.001,65
158657,29,0.875,0.01,69
158675,29,0.525,0.008,67
158676,30,0.65,0.01,67
158685,31,1.6,0.009,71
158716,29,0.825,0.01,68
158718,39,0.09,0.003,65
158738,31,1.1,0.02,70
158797,30,0.2,0.001,62
158799,25,0,0,62
158800,28,1.6,0.03,71
158802,30,0.21,0.003,60
158804,34,2,0.04,75
158806,30,0.6,0.009,67
158810,31,4.5,0.06,77
158851,31,2.5,0.04,73
158855,29,1,0.025,70
158856,29,8,0.05,78
158859,26,0,0,63
158861,24,0,0,67
158871,32,0.13,0.004,61
158877,31,0.29,0.004,63
158879,26,0.25,0.003,61
158887,27,0.425,0.004,65
158902,29,0.625,0.008,68
158905,28,5.5,0.07,77
158911,28,0.11,0.001,59
158912,30,0.825,0.004,68
158933,30,1.2,0.02,70
158963,29,12.5,0.08,81
158994,31,0.27,0.001,64
158996,35,0.3,0.003,64
159017,28,1.6,0.03,71
159028,30,2.1,0.035,73
159034,29,4,0.07,76
159039,33,0.23,0.003,65
159040,32,0.55,0.008,67
159043,31,0.925,0.009,69
159047,30,0.375,0.005,65
159048,30,0,0,66
159051,33,0,0,67
159065,30,0,0,78
159073,27,0,0,56
159074,31,0.13,0.001,59
159080,28,2.8,0.04,73
159145,29,7,0.06,77
159147,29,15,0.08,82
159166,29,0,0,67
159167,31,1.4,0.02,72
159168,31,0.28,0.005,64
159171,29,3.8,0.04,75
159172,34,3.1,0.04,79
159175,31,1.9,0.045,73
159234,31,0,0,66
159236,28,0,0,69
159240,32,7.5,0.08,79
159261,32,7,0.06,78
159265,34,0.875,0.015,70
159274,33,0.325,0.001,65
159276,26,0,0,65
159284,31,1.8,0.025,72
159287,30,9,0.08,79
159295,26,0,0,70
159302,30,0.6,0.01,68
159320,29,0,0,62
159339,33,0,0,66
159354,28,1.4,0.03,70
159370,34,0,0,72
159381,34,0,0,63
159382,29,0,0,69
159391,30,0.3,0.001,63
159421,29,0,0,67
159424,30,0,0,70
159447,27,0.3,0.006,63
159460,26,0,0,64
159478,28,0,0,68
159487,27,0,0,61
159490,36,0,0.006,67
159499,29,0.625,0.008,68
159506,26,0,0,59
159518,34,0.4,0.015,70
159566,29,2.2,0.03,73
159577,33,1.5,0.02,74
159579,32,0.3,0.002,65
159580,33,0.7,0.015,71
159581,28,2.1,0.03,72
159583,31,1.7,0.02,72
160292,29,1.2,0.025,71
160293,28,0.15,0.002,59
160310,30,6,0.08,78
160311,33,0.27,0.004,64
160556,32,0.7,0.004,68
160578,32,0.35,0.002,66
160615,32,0.19,0.001,63
160741,28,3.2,0.05,75
160766,28,16.5,0.11,81
160770,32,0.775,0.025,70
160774,31,6,0.06,77
161214,31,0,0,66
161510,28,0.575,0.005,65
161644,29,4,0.05,76
161646,28,0.625,0.01,67
161648,28,20,0.11,82
161649,26,0,0,62
161651,29,0.26,0.002,63
161664,30,0,0,66
161678,32,0.5,0.003,66
161693,27,1,0.004,68
161700,32,1.2,0.025,72
161709,29,0,0,64
161754,28,11,0.09,80
161781,33,0.375,0.001,66
161787,30,2.7,0.035,73
161791,32,0,0,63
161793,28,7,0.08,77
161801,28,0.45,0.004,65
161805,30,3.8,0.05,76
161807,37,0.07,0.003,69
161832,30,3.2,0.035,74
161836,31,0.625,0.004,67
161839,32,0,0,62
161841,30,0.23,0.001,63
161857,28,2.2,0.04,73
161861,28,0,0,64
161863,30,1.5,0.02,72
161913,28,0.14,0.002,58
161922,23,0,0,57
161930,31,0.12,0.003,59
161938,30,3.2,0.04,74
161941,31,0,0,73
161943,30,0.525,0.008,67
161956,30,18.5,0.09,82
161969,29,0.6,0.002,66
161973,29,0,0,61
161975,30,0.625,0.001,68
161999,31,2.6,0.05,75
162003,27,0,0,71
162006,27,0,0,65
162047,32,1.4,0.008,71
162048,32,0.75,0.004,70
162049,27,0,0,61
162054,30,2.4,0.03,73
162056,31,0.625,0.01,67
162076,32,0,0,67
162123,30,1.5,0.025,72
162126,27,0,0,62
162131,30,13.5,0.09,80
162145,28,0.95,0.01,69
162147,33,0.23,0.001,63
162174,32,1,0.025,70
162198,29,1,0.01,69
162210,29,0.375,0.006,64
162215,26,0,0,68
162216,25,0,0,61
162218,26,0,0,63
162220,26,0.975,0.015,69
162221,31,2,0.01,71
162222,31,0.35,0.005,65
162223,28,2.9,0.05,73
162226,30,0.775,0.008,68
162229,27,0,0,62
162233,29,0,0,70
162234,27,0,0,60
162240,27,14,0.1,80
162245,29,0,0,70
162265,32,0.475,0.005,66
162267,30,0,0,62
162275,31,0.12,0.001,60
162297,29,4.5,0.05,76
162312,28,0,0,62
162313,29,0.7,0.01,67
162314,30,1.2,0.02,70
162315,30,1.2,0.02,71
162328,31,1.1,0.02,70
162329,30,3.6,0.04,75
162332,31,0.27,0.004,63
162335,33,0.575,0.008,68
162342,29,0,0,61
162343,30,0.5,0.008,67
162347,28,23,0.15,83
162364,24,0,0,65
162365,28,0.5,0.004,66
162369,30,6.5,0.06,77
162386,36,0,0,67
162391,26,0.15,0.001,58
162407,29,0.4,0.005,65
162408,28,0,0,69
162409,28,8.5,0.07,78
162441,32,0,0,70
162470,30,0,0,69
162471,29,0.7,0.002,67
162473,30,0.425,0.005,65
162476,30,0.4,0.001,64
162505,30,0.375,0.002,64
162512,28,0.8,0.006,69
162514,31,1.1,0.002,70
162515,27,0,0,57
162796,32,0.25,0.004,63
162821,30,0.575,0.008,67
162829,29,0,0,56
162830,33,0.375,0.001,68
162835,30,24,0.12,84
162886,29,2.2,0.03,73
162890,29,0.775,0.01,69
162891,30,1.5,0.02,71
162892,29,0.8,0.003,68
162893,28,4.1,0.07,76
162895,28,37.5,0.22,86
162896,30,0.675,0.002,67
162898,27,0,0,62
162928,35,0,0,69
162932,30,1.9,0.025,72
162934,24,0,0,61
162949,29,1.2,0.002,70
162950,23,0.55,0.003,64
162951,32,3.1,0.05,76
162963,25,0,0,65
162970,24,0,0,65
162979,30,0.525,0.001,67
162980,28,0.55,0.01,67
162981,29,3.1,0.035,74
162982,28,0.11,0.001,58
162993,29,0.975,0.02,70
162997,37,0,0,70
162998,29,0.525,0.001,67
163001,31,0,0,62
163005,35,0,0,66
163008,33,0.575,0.001,68
163010,38,0,0,71
163011,35,0,0,66
163014,32,0,0,76
163016,28,0,0,64
163018,33,0.375,0.001,68
163026,34,0,0,67
163027,34,0.5,0.001,71
163033,29,0,0,67
163036,34,0,0,64
163043,35,0.23,0.015,70
163070,27,0,0,73
163072,25,0,0,62
163076,28,0,0,65
163083,29,1.6,0.03,72
163091,33,0,0,67
163092,32,0,0,72
163097,31,0,0,67
163155,32,7.5,0.06,79
163158,28,0.26,0.003,63
163162,27,0,0,57
163184,28,0,0,65
163186,31,4.3,0.05,76
163187,29,3,0.007,72
163201,30,0.5,0.001,66
163203,28,0.675,0.006,68
163207,26,0,0,58
163209,28,5,0.07,76
163212,29,0.17,0.001,61
163225,22,0,0,61
163226,25,0,0,62
163228,27,0.13,0.002,59
163231,28,0.425,0.004,65
163244,29,0.675,0.008,67
163261,30,1.5,0.025,72
163264,29,3.5,0.035,75
163297,30,0.9,0.005,69
163303,31,3.4,0.05,76
163339,28,0.22,0.002,60
163340,29,1.3,0.025,70
163351,32,0.5,0.006,66
163352,31,0.29,0.004,63
163363,28,0.425,0.004,64
163369,27,3.3,0.05,75
163370,28,1.3,0.03,70
163371,28,0,0,63
163393,30,0,0,60
163396,26,1.1,0.015,69
163402,30,0.95,0.025,70
163405,33,0.325,0.001,65
163407,31,6.5,0.08,79
163415,28,0.95,0.015,69
163418,29,4,0.05,76
163419,32,8,0.1,80
163423,29,3.1,0.05,75
163424,31,0,0,58
163429,31,1.8,0.025,72
163461,30,1.2,0.025,70
163466,29,0,0,59
163476,29,1,0.02,70
163480,28,0,0,64
163489,28,12.5,0.08,80
163490,30,2.1,0.006,73
163491,30,1.5,0.02,72
163495,31,0.7,0.008,68
163500,34,0.15,0.002,60
163517,20,0,0,52
163530,30,3.8,0.05,76
163569,42,0.02,0.002,58
163570,31,0.825,0.003,69
163571,29,2.7,0.035,73
163582,31,0.07,0.001,57
163587,28,7.5,0.06,78
163596,29,0,0,67
163600,28,3.6,0.05,75
163611,27,0,0,58
163619,27,1,0.01,69
163621,28,0.29,0.005,63
163626,28,0,0,60
163631,30,14,0.11,82
163640,26,0,0,63
163653,33,0,0,67
163658,27,0,0,63
163661,27,0,0,63
163662,29,0.575,0.005,66
163664,29,0.325,0.005,64
163665,30,2.4,0.035,74
163666,29,0.23,0.005,61
163670,30,1.5,0.025,72
163678,30,0.9,0.008,69
163699,31,6,0.06,77
163705,30,19,0.12,83
163711,30,14.5,0.11,82
163713,32,2.5,0.006,72
163761,30,3.8,0.05,76
163766,29,1,0.02,70
163774,28,0.28,0.006,62
163779,28,0.6,0.008,66
163791,29,6,0.05,77
163792,24,0,0,61
163793,32,0.13,0.001,61
163794,32,0.17,0.001,61
163796,31,0.5,0.005,66
163804,32,2.5,0.035,74
163806,28,4.6,0.06,76
163824,30,12,0.06,81
163828,28,1.4,0.03,70
163848,33,0.425,0.005,69
163852,28,0.18,0.002,61
163854,29,0,0,64
163855,29,0.16,0.001,61
163858,29,0.17,0.004,61
163873,32,0,0,75
163884,27,0,0,63
163890,33,0.725,0.005,69
163897,29,0.65,0.001,68
163901,31,0.19,0.001,61
163905,31,0,0,65
163907,28,0.675,0.01,68
163917,29,0,0,67
163920,32,0,0,63
163925,32,3.2,0.045,75
163927,34,0,0,67
163948,28,0,0,67
163955,29,0.55,0.003,67
163972,32,0,0,64
163979,28,1.7,0.035,70
163985,31,0.15,0.002,61
163989,31,1.3,0.002,71
163990,29,0,0,69
163991,30,1.1,0.002,70
163995,26,0,0,66
164008,30,0.25,0.002,62
164009,33,0.15,0.001,63
164010,30,0.375,0.005,65
164028,33,0.06,0.002,59
164029,31,4.6,0.05,76
164036,26,0,0,59
164042,29,0,0,75
164052,29,0,0,71
164080,33,0,0,67
164082,30,4.8,0.08,77
164102,26,0,0,69
164103,30,0,0,70
164132,30,0,0,66
164157,32,0,0,67
164169,29,14.5,0.12,82
164211,35,0.5,0.025,73
164225,30,0,0,64
164233,31,1.4,0.02,72
164234,29,3.1,0.035,74
164240,30,38,0.2,88
164256,31,2.8,0.004,72
164299,30,0,0,75
164300,34,0,0,75
164320,32,0.475,0.001,66
164335,33,0.18,0.001,62
164339,30,0.4,0.003,64
164345,27,0,0,64
164353,24,0,0,65
164361,29,1,0.01,69
164368,24,0,0,61
164370,29,1.2,0.008,71
164375,29,0.325,0.002,64
164376,29,7,0.06,77
164380,32,0,0,63
164407,29,0.23,0.001,61
164430,22,0,0,55
164435,30,9.5,0.07,79
164458,28,0.425,0.008,65
164459,30,3,0.035,74
164462,28,4.1,0.07,76
164465,29,0.375,0.005,65
164468,29,15,0.12,82
164469,28,3.4,0.05,74
164471,29,1.6,0.025,71
164476,27,0.325,0.005,63
164477,28,5.5,0.1,77
164478,31,5,0.012,74
164491,28,4,0.08,76
164492,30,0,0,72
164493,28,4.6,0.065,76
164495,28,0.5,0.004,65
164505,30,4.3,0.05,76
164579,32,0.35,0.006,64
164581,28,0.475,0.004,66
164626,32,0.775,0.02,70
164630,30,0.375,0.005,65
164633,30,0.95,0.02,70
164650,29,0.45,0.01,67
164657,26,0,0,66
164680,27,0.3,0.006,63
164760,28,0.15,0.005,61
164763,24,0,0,64
164765,24,0,0,63
164766,29,1.3,0.033,70
164768,27,0,0,60
164769,28,5.5,0.09,76
164770,32,0.15,0.002,63
164771,28,0.05,0.002,57
164773,29,0.17,0.002,61
164827,27,1.4,0.03,72
164829,33,0.15,0.005,65
164835,30,7,0.05,78
164839,31,0.55,0.008,68
164849,31,2.7,0.009,72
164850,30,0.35,0.001,64
164851,29,1.2,0.02,70
164852,29,5.5,0.013,74
164853,30,2.4,0.03,73
164857,34,2.1,0.01,73
164858,28,2.3,0.04,73
164859,26,17,0.11,81
164873,29,0,0,66
164876,30,2.7,0.01,73
164878,29,6.5,0.05,77
164880,26,1.8,0.03,73
164890,27,1.6,0.015,70
164909,29,0.45,0.01,67
164910,29,4.2,0.04,76
164927,31,0,0,62
164954,32,1.3,0.004,71
164959,29,0,0,75
164962,31,0.6,0.008,67
164967,29,0,0,69
164973,32,0.25,0.01,67
164974,28,0.65,0.003,68
164977,32,0.26,0.007,62
164978,29,2.8,0.04,73
164980,26,0,0,59
164985,32,5.5,0.06,77
164986,32,1.7,0.025,72
164994,29,8,0.06,78
165001,30,0.725,0.001,69
165003,33,0.1,0.001,61
165005,31,0.13,0.001,60
165010,31,0.425,0.002,65
165012,28,0.26,0.002,63
165025,29,0.17,0.001,61
165031,27,1.2,0.015,69
165033,32,0.16,0.002,62
165064,33,0.3,0.007,67
165065,30,1.5,0.02,71
165070,32,0.12,0.001,59
165078,32,0.25,0.001,63
165102,28,0,0,66
165109,28,8,0.09,79
165153,27,41,0.23,86
165156,30,0,0,58
165174,29,5,0.05,77
165176,30,0.775,0.008,68
165179,29,0,0,67
165180,34,0,0,68
165190,28,3.2,0.045,74
165191,28,2.9,0.05,73
165195,29,0,0,63
165199,27,0,0,67
165226,27,0.625,0.004,66
165229,29,22,0.15,84
165230,29,0.675,0.001,67
165232,29,1.6,0.02,72
165233,27,0,0,58
165234,30,3,0.035,74
165235,29,3.9,0.04,75
165237,29,0.75,0.008,69
165239,28,19,0.15,82
165240,30,3.1,0.035,74
165243,28,1.3,0.03,71
165244,34,0.19,0.003,66
165263,31,0.425,0.001,65
165267,26,0,0,58
165269,28,0.425,0.008,64
165272,38,0,0,61
165314,29,0.7,0.003,66
165321,29,1.2,0.025,71
165403,34,0.15,0.002,65
165427,28,0.5,0.002,66
165429,28,0,0,71
165434,28,4.1,0.06,76
165435,25,0,0,65
165440,36,0.26,0.002,67
165449,28,0.425,0.004,64
165490,32,2.5,0.035,74
165493,30,0.6,0.008,67
165501,31,4.5,0.07,77
165505,30,0.525,0.008,67
165517,29,4.9,0.06,76
165520,29,2.8,0.035,73
165526,29,5,0.05,77
165536,29,5,0.05,77
165560,28,5.5,0.07,76
165580,30,16.5,0.11,82
165586,28,0,0,73
165615,31,0.425,0.002,65
165648,33,0.12,0.001,60
165667,28,0.5,0.004,65
165671,34,0.18,0.001,63
165673,35,0.03,0.001,60
165677,29,0.475,0.005,65
165716,28,0.5,0.004,65
165722,29,0,0,65
165724,33,0.6,0.015,70
165735,33,0.95,0.015,70
165736,28,1.3,0.03,71
165740,27,8.5,0.07,78
165748,28,0.4,0.004,65
165755,26,0,0,64
165767,21,0,0,64
165769,34,2.2,0.02,74
165788,28,2.9,0.045,73
165804,27,0,0,73
165816,28,2.5,0.065,73
165825,30,0,0,66
165857,28,0,0,69
165860,26,0,0,65
165889,29,0.7,0.01,67
165959,25,0,0,65
166048,27,0,0,70
166072,31,5.5,0.05,78
166074,24,2.7,0.025,72
166080,28,3.9,0.06,75
166088,28,0.35,0.007,63
166113,29,0.21,0.001,62
166114,28,1.4,0.03,70
166129,27,0.325,0.002,62
166146,32,0.27,0.002,63
166185,31,0,0,62
166407,27,0,0,63
166664,29,1.6,0.02,72
166706,30,12,0.1,81
166758,28,0.18,0.001,60
166779,25,0,0,58
166838,28,1.6,0.03,71
166844,27,1.4,0.03,70
166847,27,0.825,0.01,69
166851,32,0.425,0.008,67
166919,27,2.4,0.045,73
166928,32,0.65,0.008,68
167098,32,0.425,0.001,67
167194,29,2.5,0.03,74
167237,30,3.3,0.045,75
167285,34,0,0,65
167305,31,3.3,0.05,76
167306,28,1.3,0.03,71
167308,30,1.2,0.025,71
167397,29,19.5,0.15,82
167398,25,0,0,66
167413,34,0.22,0.006,67
167423,29,0.425,0.001,64
167430,27,0.35,0.006,63
167431,28,16,0.11,81
167435,28,1.4,0.03,71
167437,29,1,0.01,69
167441,30,0,0,71
167452,33,0.375,0.005,68
167495,29,58,0.25,90
167497,26,0.675,0.008,66
167498,26,0,0,62
167499,28,0.28,0.006,63
167502,29,0,0,69
167506,26,0,0,64
167508,22,0,0,53
167513,30,1.2,0.008,70
167514,30,7,0.08,79
167515,33,0.35,0.006,64
167516,33,2.4,0.011,73
167519,27,0.7,0.01,68
167599,27,8.5,0.08,79
167628,28,20.5,0.11,83
167634,26,0,0,61
167646,30,0,0,63
167654,30,1.5,0.008,72
167664,27,41,0.19,86
167666,31,2.7,0.045,74
167683,27,0,0,73
167685,26,0,0,58
167691,28,0.22,0.003,62
167694,27,1.1,0.03,70
167695,29,0.21,0.001,61
167702,23,0,0,76
167705,28,0.8,0.006,67
167706,27,0,0,74
167797,25,1.6,0.025,71
167833,28,0.575,0.006,67
167834,30,0.29,0.002,64
167836,27,0.24,0.003,61
167841,26,0.7,0.004,66
167867,26,0,0,61
167868,26,0,0,59
167874,26,0,0,59
167885,27,0,0,63
167905,29,3,0.06,75
167919,26,0.35,0.006,63
167925,29,0.625,0.008,68
167931,29,0.875,0.015,69
167933,30,0.95,0.02,70
167936,31,1.9,0.03,73
167940,31,0.18,0.004,62
167941,25,0,0,63
167943,29,10.5,0.06,80
167946,28,0,0,62
167948,28,29,0.16,85
167954,29,0.325,0.003,64
167958,29,8.5,0.035,64
167962,33,0.725,0.001,71
167963,27,2.9,0.045,73
167974,32,0,0,71
167985,32,0,0,63
167990,30,0,0,80
167993,30,8.5,0.035,80
168253,30,1.7,0.011,70
168283,31,0.875,0.02,70
168293,30,3,0.035,74
168294,28,0,0,65
168297,29,1.8,0.025,72
168312,28,5.5,0.08,77
168317,30,2.7,0.035,73
168320,31,5,0.017,74
168326,28,4.1,0.07,76
168353,32,0.3,0.001,65
168354,29,12,0.06,80
168363,32,0,0,64
168365,29,0.675,0.008,67
168379,27,2.1,0.03,72
168381,30,0.4,0.006,64
168393,39,0.04,0.002,61
168397,33,0,0,65
168401,31,0,0,63
168403,29,0.475,0.001,66
168411,21,0,0,66
168435,28,17.5,0.15,82
168455,23,0,0,61
168459,24,0,0,58
168488,22,0.23,0.002,63
168529,27,0,0,65
168530,29,10.5,0.07,80
168539,23,0,0,56
168542,29,36,0.19,86
168561,34,1,0.015,72
168565,29,5,0.03,76
168580,31,0,0,72
168584,30,2.4,0.035,74
168585,30,7.5,0.06,79
168593,36,0,0,65
168600,27,1.1,0.015,69
168605,29,0,0,65
168607,29,6,0.08,78
168609,30,24,0.13,85
168621,26,4.6,0.05,75
168630,28,1.3,0.03,71
168633,28,0.18,0.002,61
168636,29,0,0,61
168640,28,0,0,63
168650,27,2.8,0.045,74
168651,27,33,0.18,85
168662,24,0,0,60
168732,29,5,0.05,76
168798,33,0,0,71
168799,29,2.5,0.035,74
168838,33,2,0.025,75
168913,27,0.9,0.015,68
168919,30,0,0,59
168930,27,1,0.003,69
168950,29,2,0.025,72
168961,30,1.2,0.02,70
168962,32,0,0,64
168965,27,5.5,0.06,77
168983,30,0,0,65
168984,30,0.825,0.002,68
168996,23,0,0,64
169020,28,0.23,0.002,61
169043,32,0.3,0.002,64
169051,32,8.5,0.035,64
169053,24,0,0,68
169055,23,0,0,51
169057,27,0,0,67
169063,27,0.35,0.002,63
169069,29,1.2,0.02,71
169071,25,0,0,59
169072,29,0,0,62
169093,31,0,0,63
169094,25,0,0,67
169095,27,0,0,62
169100,27,0.825,0.01,69
169102,29,0.28,0.002,62
169106,29,0.9,0.003,68
169112,28,0.7,0.003,67
169113,29,0.7,0.004,67
169114,24,0,0,60
169115,29,2.2,0.035,73
169126,29,2,0.025,72
169134,28,0,0,65
169144,35,0.17,0.001,64
169158,28,0.8,0.01,69
169169,29,0,0,65
169170,21,0,0,64
169171,25,0,0,63
169181,29,7,0.05,78
169184,28,0.55,0.01,67
169195,28,8.5,0.035,67
169214,26,4.8,0.05,75
169216,28,4.1,0.05,75
169221,27,1.4,0.03,70
169276,26,0,0,61
169281,28,3.4,0.05,74
169317,27,3.4,0.04,74
169329,30,0.825,0.002,68
169345,28,1.3,0.03,71
169348,28,1.4,0.03,70
169366,32,0.4,0.005,65
169383,34,0,0,71
169386,33,1.9,0.03,73
169387,31,1.1,0.02,70
169388,34,0.475,0.006,69
169394,25,0,0,61
169400,33,0.11,0.001,59
169401,27,0,0,66
169403,29,0,0,70
169405,34,0.15,0.003,64
169407,29,0.7,0.01,67
169408,28,1,0.03,70
169412,24,0,0,69
169416,26,19.5,0.11,81
169422,32,0.35,0.001,66
169425,24,0,0,65
169426,28,3.1,0.06,75
169432,31,3.4,0.05,76
169441,25,0,0,59
169445,25,0,0,57
169446,28,0.22,0.002,61
169447,28,0.625,0.003,66
169450,30,0.3,0.002,64
169451,29,0.3,0.001,63
169452,30,0.27,0.004,62
169454,27,0,0,65
169458,30,0.625,0.008,68
169464,25,2,0.025,72
169465,29,0.525,0.003,65
169479,28,0.8,0.003,69
169495,27,0.425,0.002,64
169508,28,0,0,64
169509,27,0.7,0.01,68
169527,27,3,0.05,73
169530,24,0,0,61
169551,27,0,0,63
169558,24,0,0,63
169568,27,0.525,0.008,65
169571,28,1.3,0.03,70
169579,19,0,0,55
169584,29,0.55,0.003,67
169586,27,1.7,0.03,71
169588,27,7,0.07,78
169590,27,5,0.08,76
169595,24,9.5,0.07,78
169596,27,11.5,0.08,80
169600,28,1.6,0.03,72
169607,27,5.5,0.07,77
169609,27,0.7,0.01,68
169611,22,0,0,56
169638,28,1.3,0.03,71
169641,28,0.825,0.015,68
169649,34,0.4,0.015,70
169650,32,0,0,71
169697,28,2.5,0.04,73
169705,25,8.5,0.05,78
169706,26,7,0.06,77
169708,25,1.3,0.025,70
169710,26,3.2,0.04,74
169713,26,0.85,0.01,69
169721,27,6.5,0.07,77
169725,28,0.35,0.006,63
169748,25,0,0,59
169765,29,0,0,67
169770,31,0,0,71
169784,29,1.6,0.025,71
169792,25,6,0.05,76
169800,29,0.17,0.004,61
169804,32,0.75,0.02,70
169805,30,1.5,0.02,71
169808,29,2.5,0.035,74
169810,25,0,0,61
169820,28,0,0,62
169843,26,1.1,0.03,70
169850,25,0,0,60
169858,25,0,0,60
169898,28,0.24,0.005,62
169923,26,0,0,58
169934,27,1.3,0.03,71
169938,28,1.8,0.009,70
169940,26,2.5,0.03,72
169941,27,3,0.045,73
169943,24,0.12,0.002,59
169975,23,0,0,62
169978,27,2.9,0.045,73
169996,27,0,0,69
170008,27,0.5,0.008,66
170027,28,0.35,0.008,64
170039,26,1.1,0.03,70
170046,24,0,0,66
170051,28,0.45,0.008,64
170072,26,0.325,0.003,62
170074,27,1.3,0.03,70
170084,28,2.9,0.045,74
170114,27,0.29,0.002,62
170124,31,0.14,0.001,60
170159,27,1.7,0.03,72
170169,22,0,0,58
170214,24,0,0,60
170218,27,0.35,0.002,63
170231,30,0.95,0.02,70
170288,28,0.27,0.002,62
170307,30,0.625,0.004,68
170309,30,0.95,0.004,69
170320,27,4.2,0.07,76
170346,30,0,0,64
170349,28,0.825,0.01,68
170353,33,0.675,0.008,69
170355,30,0.925,0.02,70
170368,23,18.5,0.08,80
170369,26,12,0.09,79
170370,25,12,0.06,79
170446,29,0,0,63
170456,32,0.925,0.02,70
170472,26,0.725,0.01,68
170481,28,18.5,0.14,83
170494,34,0.23,0.004,64
170514,29,1.2,0.02,71
170516,28,0.8,0.01,69
170565,29,0.475,0.005,65
170568,30,0,0,71
170569,29,2.1,0.025,72
170570,28,4.1,0.05,75
170579,31,0.09,0.001,58
170585,25,0,0,67
170589,28,0.425,0.008,64
170591,24,0,0,64
170597,27,7,0.08,78
170602,29,0,0,65
170609,28,0.22,0.002,61
170612,24,0.8,0.001,67
170615,28,0,0,58
170626,27,0,0,62
170630,24,0,0,57
170632,29,0.625,0.003,67
170634,23,0,0,62
170635,27,0.875,0.015,68
170642,31,0,0,59
170653,27,0.03,0.002,49
170660,29,0.09,0.003,57
170661,29,0.08,0.001,56
170664,29,3.9,0.045,75
170689,24,0,0,56
170719,28,8.5,0.07,78
170720,30,0,0,66
170723,27,0.325,0.002,63
170733,28,0,0,80
170739,27,0,0,53
170742,27,0.18,0.002,59
170743,26,0.06,0.001,53
170748,29,0.4,0.006,64
170765,23,0,0,55
170766,30,0.2,0.004,61
170770,29,2.1,0.05,73
170771,29,2.8,0.04,73
170773,29,0.95,0.008,69
170783,29,6.5,0.07,78
170785,28,0.12,0.003,58
170786,26,0,0,55
170791,23,0,0,55
170797,26,19,0.11,81
170798,25,0,0,64
170801,39,0.5,0.001,73
170802,29,5,0.05,77
170809,29,0,0,66
170814,27,0.65,0.008,66
170815,27,8.5,0.07,78
170830,31,0.525,0.008,67
170831,26,0,0,50
170871,29,1,0.01,69
170877,27,0.27,0.005,63
170890,28,23,0.18,84
170903,29,2,0.01,72
170915,29,0.55,0.001,67
170916,29,0,0,67
170919,30,1.2,0.02,70
170964,31,1.4,0.025,71
170972,28,0,0,62
170988,30,1.3,0.015,70
170991,34,0.375,0.015,70
171002,23,0,0,69
171016,33,0.9,0.015,72
171017,32,0.95,0.02,71
171018,28,8,0.07,78
171067,30,0.725,0.008,69
171082,28,1,0.015,69
171083,29,0.22,0.001,61
171087,29,0.525,0.008,67
171097,29,1.2,0.02,70
171098,23,0,0,67
171100,21,0,0,67
171106,29,0.7,0.002,67
171126,26,0,0,64
171133,24,0,0,68
171137,32,0.3,0.005,65
171139,31,0.55,0.006,66
171152,27,0.35,0.008,64
171177,22,0,0,62
171187,32,0.25,0.002,64
171189,29,1.6,0.02,72
171190,30,1.5,0.02,71
171201,31,0,0,63
171247,27,0,0,63
171248,33,0,0,63
171273,28,0,0,64
171289,30,0,0,62
171313,30,0.22,0.004,62
171314,23,0,0,60
171315,28,1.6,0.03,71
171318,27,4.2,0.05,75
171320,28,0.26,0.002,63
171321,28,3.2,0.045,74
171322,31,0.45,0.007,65
171330,32,0.55,0.008,67
171392,28,0,0,67
171394,27,0.725,0.015,67
171399,33,0.525,0.003,66
171402,27,0,0,63
171405,26,0,0,67
171446,33,0,0,62
171502,27,0,0,65
171529,33,0,0,68
171555,34,0.3,0.004,67
171556,26,0.27,0.003,61
171578,30,0.5,0.008,67
171579,28,16.5,0.1,81
171587,28,0,0,62
